Ticker,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Dollars,Exit_Reason
MCD,2026-02-11 14:45:00-05:00,321.28,2026-02-11 15:30:00-05:00,322.29,6.07,Take Profit
UNP,2021-04-20 11:05:00-04:00,198.02,2021-04-20 14:05:00-04:00,197.92,-1.41,Time Stop
UNP,2021-05-10 14:25:00-04:00,205.31,2021-05-10 14:50:00-04:00,204.73,-6.0,Stop Loss
UNP,2021-09-09 09:50:00-04:00,193.28,2021-09-09 10:45:00-04:00,192.48,-8.74,Stop Loss
UNP,2021-09-10 14:10:00-04:00,189.15,2021-09-10 14:45:00-04:00,188.66,-5.58,Stop Loss
UNP,2021-09-14 09:45:00-04:00,185.18,2021-09-14 10:10:00-04:00,184.31,-9.88,Stop Loss
UNP,2021-09-27 14:50:00-04:00,184.94,2021-09-27 15:15:00-04:00,184.49,-5.27,Stop Loss
UNP,2021-11-15 09:45:00-05:00,218.04,2021-11-15 10:05:00-05:00,218.85,7.08,Take Profit
UNP,2022-03-03 14:00:00-05:00,236.11,2022-03-03 14:50:00-05:00,234.33,-15.42,Stop Loss
UNP,2022-03-29 09:45:00-04:00,246.58,2022-03-29 12:45:00-04:00,247.98,11.03,Time Stop
UNP,2022-05-05 10:05:00-04:00,212.36,2022-05-05 11:10:00-04:00,210.44,-18.51,Stop Loss
UNP,2022-05-16 09:45:00-04:00,208.21,2022-05-16 10:30:00-04:00,210.11,17.84,Take Profit
UNP,2022-05-18 09:45:00-04:00,209.2,2022-05-18 10:10:00-04:00,207.63,-15.4,Stop Loss
UNP,2022-05-31 15:00:00-04:00,201.36,2022-05-31 15:35:00-04:00,202.51,11.06,Take Profit
UNP,2022-06-27 09:45:00-04:00,195.51,2022-06-27 12:45:00-04:00,196.02,4.81,Time Stop
UNP,2022-07-08 09:45:00-04:00,191.25,2022-07-08 10:10:00-04:00,189.01,-23.88,Stop Loss
UNP,2022-07-20 09:50:00-04:00,197.43,2022-07-20 10:45:00-04:00,198.5,10.46,Take Profit
UNP,2022-08-26 10:00:00-04:00,216.98,2022-08-26 10:10:00-04:00,218.39,12.63,Take Profit
UNP,2022-08-26 10:30:00-04:00,215.75,2022-08-26 13:30:00-04:00,214.72,-9.92,Time Stop
UNP,2022-09-21 14:00:00-04:00,196.7,2022-09-21 14:40:00-04:00,199.21,25.08,Take Profit
UNP,2022-10-05 10:00:00-04:00,185.7,2022-10-05 13:00:00-04:00,185.69,-0.54,Time Stop
UNP,2022-10-11 14:50:00-04:00,178.63,2022-10-11 15:05:00-04:00,177.66,-11.29,Stop Loss
UNP,2022-10-31 09:55:00-04:00,180.73,2022-10-31 11:15:00-04:00,182.25,16.33,Take Profit
UNP,2022-12-06 14:05:00-05:00,192.84,2022-12-06 15:35:00-05:00,193.85,10.01,Take Profit
UNP,2023-02-24 09:45:00-05:00,177.29,2023-02-24 11:50:00-05:00,178.74,15.95,Take Profit
UNP,2023-03-01 14:15:00-05:00,194.4,2023-03-01 16:00:00-05:00,194.25,-1.95,EOD Close
UNP,2023-04-03 10:50:00-04:00,186.0,2023-04-03 13:40:00-04:00,184.91,-12.11,Stop Loss
UNP,2023-04-04 09:45:00-04:00,184.59,2023-04-04 10:20:00-04:00,183.77,-9.34,Stop Loss
UNP,2023-06-07 09:50:00-04:00,182.95,2023-06-07 10:15:00-04:00,184.09,12.07,Take Profit
UNP,2023-06-13 10:00:00-04:00,183.52,2023-06-13 10:45:00-04:00,185.77,24.11,Take Profit
UNP,2023-08-31 09:45:00-04:00,209.79,2023-08-31 09:55:00-04:00,210.49,6.32,Take Profit
UNP,2023-09-11 11:05:00-04:00,199.16,2023-09-11 14:05:00-04:00,199.44,2.41,Time Stop
UNP,2023-09-20 14:00:00-04:00,201.8,2023-09-20 14:35:00-04:00,202.72,8.76,Take Profit
UNP,2023-10-25 09:45:00-04:00,192.48,2023-10-25 10:05:00-04:00,191.39,-11.73,Stop Loss
UNP,2023-12-20 14:55:00-05:00,228.09,2023-12-20 15:50:00-05:00,227.06,-9.41,Stop Loss
UNP,2024-02-02 10:10:00-05:00,234.16,2024-02-02 11:05:00-05:00,235.79,13.62,Take Profit
UNP,2024-07-01 10:45:00-04:00,215.78,2024-07-01 13:45:00-04:00,216.21,3.61,Time Stop
UNP,2024-07-09 10:00:00-04:00,212.47,2024-07-09 12:45:00-04:00,213.95,13.58,Take Profit
UNP,2024-09-11 09:45:00-04:00,238.4,2024-09-11 10:20:00-04:00,235.45,-25.05,Stop Loss
UNP,2024-09-20 14:05:00-04:00,234.76,2024-09-20 15:35:00-04:00,235.48,5.76,Take Profit
UNP,2024-10-04 10:35:00-04:00,229.93,2024-10-04 13:35:00-04:00,230.04,0.61,Time Stop
UNP,2025-02-21 09:45:00-05:00,236.43,2025-02-21 12:45:00-05:00,237.54,9.05,Time Stop
UNP,2025-02-24 09:45:00-05:00,236.75,2025-02-24 10:05:00-05:00,237.98,10.08,Take Profit
UNP,2025-02-27 15:00:00-05:00,237.48,2025-02-27 16:00:00-05:00,238.15,5.31,EOD Close
UNP,2025-03-21 09:45:00-04:00,226.78,2025-03-21 12:45:00-04:00,227.82,8.82,Time Stop
UNP,2025-04-25 09:55:00-04:00,207.44,2025-04-25 12:55:00-04:00,207.5,0.19,Time Stop
UNP,2025-06-10 14:15:00-04:00,222.15,2025-06-10 16:00:00-04:00,222.74,4.95,EOD Close
UNP,2025-08-22 11:00:00-04:00,219.47,2025-08-22 11:15:00-04:00,224.27,43.38,Take Profit
UNP,2025-09-08 09:45:00-04:00,215.14,2025-09-08 12:45:00-04:00,215.5,2.97,Time Stop
UNP,2025-09-17 14:50:00-04:00,213.86,2025-09-17 16:00:00-04:00,214.79,8.32,EOD Close
UNP,2025-10-06 15:00:00-04:00,234.38,2025-10-06 15:45:00-04:00,234.98,4.75,Take Profit
UNP,2025-10-10 10:55:00-04:00,226.93,2025-10-10 11:25:00-04:00,225.21,-15.5,Stop Loss
UNP,2025-11-19 14:15:00-05:00,217.78,2025-11-19 14:50:00-05:00,218.53,6.53,Take Profit
UNP,2025-12-01 14:20:00-05:00,229.98,2025-12-01 15:50:00-05:00,229.25,-6.68,Stop Loss
UNP,2026-02-09 09:45:00-05:00,248.34,2026-02-09 10:25:00-05:00,250.61,17.98,Take Profit
UNP,2026-02-25 10:00:00-05:00,261.41,2026-02-25 13:00:00-05:00,263.12,12.78,Time Stop
UNP,2026-02-27 09:45:00-05:00,261.8,2026-02-27 11:20:00-05:00,263.74,14.49,Take Profit
UNP,2026-03-04 09:55:00-05:00,262.73,2026-03-04 11:55:00-05:00,264.68,14.54,Take Profit
UNP,2026-03-26 15:00:00-04:00,238.64,2026-03-26 16:00:00-04:00,239.19,4.27,EOD Close
ADI,2021-05-27 14:00:00-04:00,151.11,2021-05-27 14:25:00-04:00,150.64,-6.78,Stop Loss
ADI,2021-06-10 10:50:00-04:00,151.97,2021-06-10 13:50:00-04:00,152.87,11.32,Time Stop
ADI,2021-06-22 09:45:00-04:00,149.75,2021-06-22 11:00:00-04:00,150.66,11.65,Take Profit
ADI,2021-07-07 14:35:00-04:00,151.69,2021-07-07 14:55:00-04:00,152.46,9.66,Take Profit
ADI,2021-07-16 10:20:00-04:00,149.6,2021-07-16 10:45:00-04:00,148.9,-9.93,Stop Loss
ADI,2021-08-11 10:05:00-04:00,156.64,2021-08-11 11:00:00-04:00,155.98,-9.0,Stop Loss
ADI,2021-08-24 09:50:00-04:00,154.67,2021-08-24 10:15:00-04:00,153.67,-13.48,Stop Loss
ADI,2021-12-13 10:05:00-05:00,168.3,2021-12-13 11:10:00-05:00,167.3,-12.34,Stop Loss
ADI,2022-01-28 14:25:00-05:00,142.77,2022-01-28 14:55:00-05:00,144.1,18.04,Take Profit
ADI,2022-02-17 09:45:00-05:00,151.9,2022-02-17 12:45:00-05:00,151.12,-10.8,Time Stop
ADI,2022-04-05 09:45:00-04:00,148.77,2022-04-05 10:10:00-04:00,146.21,-34.96,Stop Loss
ADI,2022-07-18 10:05:00-04:00,146.11,2022-07-18 10:30:00-04:00,147.45,17.78,Take Profit
ADI,2022-08-16 09:45:00-04:00,166.58,2022-08-16 12:45:00-04:00,167.13,6.12,Time Stop
ADI,2022-09-14 14:00:00-04:00,140.76,2022-09-14 15:15:00-04:00,140.04,-10.74,Stop Loss
ADI,2022-09-15 11:05:00-04:00,139.28,2022-09-15 13:00:00-04:00,140.65,19.13,Take Profit
ADI,2022-09-29 09:45:00-04:00,132.87,2022-09-29 12:45:00-04:00,133.21,4.52,Time Stop
ADI,2022-10-11 14:50:00-04:00,130.08,2022-10-11 15:10:00-04:00,129.25,-13.41,Stop Loss
ADI,2022-10-18 14:45:00-04:00,131.43,2022-10-18 15:30:00-04:00,132.58,16.86,Take Profit
ADI,2022-10-24 10:00:00-04:00,135.19,2022-10-24 13:00:00-04:00,135.7,6.95,Time Stop
ADI,2022-12-28 11:05:00-05:00,152.09,2022-12-28 14:05:00-05:00,151.92,-2.76,Time Stop
ADI,2023-01-23 14:45:00-05:00,158.7,2023-01-23 15:35:00-05:00,159.96,15.37,Take Profit
ADI,2023-04-12 14:35:00-04:00,178.5,2023-04-12 15:55:00-04:00,177.84,-7.89,Stop Loss
ADI,2023-05-11 09:50:00-04:00,170.16,2023-05-11 12:20:00-04:00,171.71,17.78,Take Profit
ADI,2023-07-27 14:25:00-04:00,186.52,2023-07-27 14:55:00-04:00,185.32,-13.32,Stop Loss
ADI,2023-08-04 14:35:00-04:00,178.51,2023-08-04 16:00:00-04:00,179.86,14.68,EOD Close
ADI,2023-09-22 14:15:00-04:00,168.23,2023-09-22 15:05:00-04:00,168.97,8.34,Take Profit
ADI,2023-10-05 09:45:00-04:00,165.17,2023-10-05 10:00:00-04:00,164.27,-11.34,Stop Loss
ADI,2023-10-05 10:05:00-04:00,164.37,2023-10-05 11:15:00-04:00,163.15,-15.31,Stop Loss
ADI,2023-12-20 14:00:00-05:00,188.79,2023-12-20 14:25:00-05:00,188.12,-7.57,Stop Loss
ADI,2024-03-14 15:00:00-04:00,189.49,2024-03-14 15:10:00-04:00,188.54,-10.41,Stop Loss
ADI,2024-05-16 10:30:00-04:00,206.99,2024-05-16 11:00:00-04:00,208.16,10.89,Take Profit
ADI,2024-06-24 09:45:00-04:00,222.62,2024-06-24 09:55:00-04:00,224.15,13.41,Take Profit
ADI,2024-07-18 14:45:00-04:00,230.11,2024-07-18 15:35:00-04:00,232.12,17.12,Take Profit
ADI,2024-08-29 14:40:00-04:00,225.23,2024-08-29 16:00:00-04:00,225.3,0.27,EOD Close
ADI,2024-09-12 09:45:00-04:00,214.41,2024-09-12 12:45:00-04:00,215.96,14.09,Time Stop
ADI,2024-10-10 09:45:00-04:00,223.66,2024-10-10 12:10:00-04:00,226.35,23.68,Take Profit
ADI,2024-12-18 14:05:00-05:00,211.08,2024-12-18 14:45:00-05:00,209.5,-15.38,Stop Loss
ADI,2025-01-14 15:00:00-05:00,208.06,2025-01-14 15:50:00-05:00,209.5,13.48,Take Profit
ADI,2025-02-06 14:25:00-05:00,202.7,2025-02-06 14:40:00-05:00,202.11,-6.2,Stop Loss
ADI,2025-02-27 10:00:00-05:00,224.92,2025-02-27 13:00:00-05:00,225.35,3.47,Time Stop
ADI,2025-02-27 14:35:00-05:00,223.52,2025-02-27 15:05:00-05:00,222.34,-10.87,Stop Loss
ADI,2025-05-07 14:05:00-04:00,192.9,2025-05-07 14:40:00-04:00,194.95,20.8,Take Profit
ADI,2025-05-15 14:15:00-04:00,222.92,2025-05-15 16:00:00-04:00,223.68,6.46,EOD Close
ADI,2025-05-20 14:25:00-04:00,219.29,2025-05-20 15:35:00-04:00,220.3,8.83,Take Profit
ADI,2025-07-30 14:55:00-04:00,227.31,2025-07-30 16:00:00-04:00,228.84,13.15,Take Profit
ADI,2025-08-05 10:35:00-04:00,217.99,2025-08-05 13:35:00-04:00,218.68,5.96,Time Stop
ADI,2025-08-20 10:10:00-04:00,227.72,2025-08-20 10:30:00-04:00,233.29,48.58,Take Profit
ADI,2025-09-29 14:55:00-04:00,243.2,2025-09-29 15:15:00-04:00,242.22,-8.35,Stop Loss
ADI,2025-10-10 11:00:00-04:00,232.22,2025-10-10 11:15:00-04:00,230.16,-18.04,Stop Loss
ADI,2025-12-01 14:20:00-05:00,264.45,2025-12-01 16:00:00-05:00,264.71,1.66,EOD Close
ADI,2025-12-04 14:25:00-05:00,275.05,2025-12-04 15:25:00-05:00,274.03,-7.68,Stop Loss
ADI,2025-12-17 10:40:00-05:00,274.63,2025-12-17 11:50:00-05:00,272.42,-16.39,Stop Loss
ADI,2026-01-15 14:15:00-05:00,300.9,2026-01-15 15:05:00-05:00,302.32,9.16,Take Profit
MRK,2021-06-01 09:45:00-04:00,64.46,2021-06-01 12:45:00-04:00,64.29,-6.52,Time Stop
MRK,2021-06-07 09:45:00-04:00,62.98,2021-06-07 10:15:00-04:00,62.66,-11.47,Stop Loss
MRK,2021-09-16 09:45:00-04:00,62.95,2021-09-16 10:00:00-04:00,62.68,-9.81,Stop Loss
MRK,2021-10-27 09:45:00-04:00,71.09,2021-10-27 09:50:00-04:00,70.76,-10.44,Stop Loss
MRK,2021-12-03 09:45:00-05:00,63.71,2021-12-03 12:45:00-05:00,63.35,-12.56,Time Stop
MRK,2022-01-04 09:45:00-05:00,66.72,2022-01-04 10:45:00-05:00,67.19,12.87,Take Profit
MRK,2022-04-22 14:35:00-04:00,75.06,2022-04-22 15:30:00-04:00,75.31,5.66,Take Profit
MRK,2022-06-02 09:45:00-04:00,79.13,2022-06-02 12:45:00-04:00,79.52,8.85,Time Stop
MRK,2022-08-09 14:15:00-04:00,77.71,2022-08-09 15:10:00-04:00,79.94,56.43,Take Profit
MRK,2022-08-19 14:45:00-04:00,82.27,2022-08-19 16:00:00-04:00,82.24,-1.7,EOD Close
MRK,2022-11-03 14:10:00-04:00,88.5,2022-11-03 14:20:00-04:00,88.86,7.2,Take Profit
MRK,2022-12-06 10:55:00-05:00,98.36,2022-12-06 11:25:00-05:00,97.97,-8.82,Stop Loss
MRK,2022-12-14 14:05:00-05:00,100.77,2022-12-14 14:45:00-05:00,100.38,-8.63,Stop Loss
MRK,2023-02-01 14:25:00-05:00,96.34,2023-02-01 14:40:00-05:00,96.69,6.54,Take Profit
MRK,2023-03-24 09:45:00-04:00,94.19,2023-03-24 10:45:00-04:00,93.75,-10.27,Stop Loss
MRK,2023-04-27 09:45:00-04:00,102.41,2023-04-27 12:45:00-04:00,103.02,11.13,Time Stop
MRK,2023-05-11 09:55:00-04:00,106.36,2023-05-11 11:15:00-04:00,107.22,15.42,Take Profit
MRK,2023-05-30 15:00:00-04:00,99.51,2023-05-30 16:00:00-04:00,99.59,0.8,EOD Close
MRK,2023-06-26 09:45:00-04:00,104.16,2023-06-26 09:50:00-04:00,103.56,-12.37,Stop Loss
MRK,2023-10-03 10:15:00-04:00,93.62,2023-10-03 13:15:00-04:00,93.82,3.42,Time Stop
MRK,2023-10-10 09:50:00-04:00,95.41,2023-10-10 11:20:00-04:00,96.24,16.52,Take Profit
MRK,2023-10-31 11:15:00-04:00,94.41,2023-10-31 12:10:00-04:00,93.89,-11.88,Stop Loss
MRK,2023-12-14 09:50:00-05:00,97.99,2023-12-14 12:50:00-05:00,98.81,15.92,Time Stop
MRK,2024-03-07 14:25:00-05:00,115.23,2024-03-07 16:00:00-05:00,115.47,3.47,EOD Close
MRK,2024-04-18 09:45:00-04:00,116.93,2024-04-18 11:05:00-04:00,117.33,6.08,Take Profit
MRK,2024-05-28 09:45:00-04:00,119.32,2024-05-28 12:45:00-04:00,118.5,-14.42,Time Stop
MRK,2024-05-30 14:30:00-04:00,118.94,2024-05-30 14:35:00-04:00,118.5,-8.04,Stop Loss
MRK,2024-05-30 14:40:00-04:00,116.03,2024-05-30 16:00:00-04:00,117.7,28.1,EOD Close
MRK,2024-08-01 10:00:00-04:00,105.5,2024-08-01 11:05:00-04:00,106.47,17.72,Take Profit
MRK,2024-09-03 09:45:00-04:00,110.38,2024-09-03 12:45:00-04:00,109.99,-7.79,Time Stop
MRK,2024-09-18 14:35:00-04:00,112.28,2024-09-18 14:45:00-04:00,112.74,7.47,Take Profit
MRK,2024-11-05 09:45:00-05:00,95.57,2024-11-05 11:05:00-05:00,96.33,14.99,Take Profit
MRK,2025-01-24 09:50:00-05:00,91.73,2025-01-24 12:50:00-05:00,91.79,0.44,Time Stop
MRK,2025-04-01 09:45:00-04:00,85.2,2025-04-01 12:45:00-04:00,84.48,-17.84,Time Stop
MRK,2025-04-16 09:45:00-04:00,74.82,2025-04-16 12:45:00-04:00,74.72,-3.74,Time Stop
MRK,2025-04-30 09:50:00-04:00,81.03,2025-04-30 11:30:00-04:00,81.91,20.66,Take Profit
MRK,2025-06-13 14:35:00-04:00,78.63,2025-06-13 16:00:00-04:00,78.85,4.58,EOD Close
MRK,2025-06-30 09:55:00-04:00,76.55,2025-06-30 11:10:00-04:00,77.02,11.21,Take Profit
MRK,2025-08-07 10:05:00-04:00,77.04,2025-08-07 10:20:00-04:00,76.66,-10.86,Stop Loss
MRK,2025-08-25 09:45:00-04:00,84.03,2025-08-25 10:35:00-04:00,83.27,-18.94,Stop Loss
MRK,2025-08-28 09:45:00-04:00,81.11,2025-08-28 12:45:00-04:00,80.95,-4.93,Time Stop
MRK,2025-10-10 09:45:00-04:00,85.67,2025-10-10 10:10:00-04:00,86.28,13.28,Take Profit
MRK,2025-10-29 14:35:00-04:00,85.08,2025-10-29 16:00:00-04:00,85.3,4.23,EOD Close
MRK,2025-12-31 14:30:00-05:00,104.58,2025-12-31 15:00:00-05:00,104.42,-3.84,Stop Loss
SYK,2021-04-22 14:00:00-04:00,250.19,2021-04-22 14:50:00-04:00,251.58,10.79,Take Profit
SYK,2021-06-16 14:00:00-04:00,243.0,2021-06-16 15:05:00-04:00,244.66,13.3,Take Profit
SYK,2021-06-18 09:50:00-04:00,244.36,2021-06-18 12:50:00-04:00,243.87,-4.34,Time Stop
SYK,2021-06-28 09:45:00-04:00,248.9,2021-06-28 11:10:00-04:00,247.99,-7.64,Stop Loss
SYK,2021-07-22 09:50:00-04:00,243.87,2021-07-22 12:25:00-04:00,245.52,13.19,Take Profit
SYK,2021-07-26 10:15:00-04:00,248.26,2021-07-26 11:50:00-04:00,249.47,9.44,Take Profit
SYK,2021-08-27 14:05:00-04:00,259.72,2021-08-27 15:10:00-04:00,260.76,7.7,Take Profit
SYK,2021-09-22 14:50:00-04:00,258.28,2021-09-22 15:15:00-04:00,259.42,8.5,Take Profit
SYK,2021-09-27 10:10:00-04:00,261.06,2021-09-27 10:35:00-04:00,262.46,10.44,Take Profit
SYK,2021-10-11 09:45:00-04:00,249.67,2021-10-11 12:45:00-04:00,249.66,-0.4,Time Stop
SYK,2021-11-24 14:10:00-05:00,243.2,2021-11-24 16:00:00-05:00,243.55,2.55,EOD Close
SYK,2021-12-06 15:00:00-05:00,243.42,2021-12-06 16:00:00-05:00,242.84,-5.09,EOD Close
SYK,2022-01-18 09:45:00-05:00,249.72,2022-01-18 12:45:00-05:00,251.46,13.62,Time Stop
SYK,2022-02-14 14:00:00-05:00,238.24,2022-02-14 14:25:00-05:00,239.99,14.36,Take Profit
SYK,2022-02-17 09:50:00-05:00,244.13,2022-02-17 12:50:00-05:00,243.19,-8.03,Time Stop
SYK,2022-03-21 09:55:00-04:00,253.33,2022-03-21 12:55:00-04:00,253.32,-0.39,Time Stop
SYK,2022-05-18 09:50:00-04:00,225.41,2022-05-18 10:05:00-04:00,223.43,-17.91,Stop Loss
SYK,2022-06-02 09:45:00-04:00,216.12,2022-06-02 10:55:00-04:00,218.89,25.23,Take Profit
SYK,2022-06-03 09:45:00-04:00,220.93,2022-06-03 12:45:00-04:00,220.41,-5.07,Time Stop
SYK,2022-06-22 09:45:00-04:00,186.01,2022-06-22 09:55:00-04:00,187.46,15.12,Take Profit
SYK,2022-08-16 14:45:00-04:00,215.5,2022-08-16 16:00:00-04:00,215.82,2.6,EOD Close
SYK,2022-08-18 09:45:00-04:00,211.63,2022-08-18 12:45:00-04:00,211.76,0.85,Time Stop
SYK,2022-08-19 09:45:00-04:00,210.88,2022-08-19 11:05:00-04:00,209.82,-10.44,Stop Loss
SYK,2022-09-19 09:45:00-04:00,209.7,2022-09-19 12:45:00-04:00,211.13,13.26,Time Stop
SYK,2022-09-20 09:45:00-04:00,208.24,2022-09-20 12:45:00-04:00,209.97,16.23,Time Stop
SYK,2022-09-29 10:00:00-04:00,195.62,2022-09-29 11:45:00-04:00,197.48,18.65,Take Profit
SYK,2022-10-06 10:00:00-04:00,206.32,2022-10-06 10:25:00-04:00,204.56,-17.45,Stop Loss
SYK,2022-12-05 09:45:00-05:00,231.13,2022-12-05 12:45:00-05:00,231.37,1.73,Time Stop
SYK,2022-12-19 09:45:00-05:00,228.74,2022-12-19 10:10:00-05:00,230.71,16.91,Take Profit
SYK,2023-01-11 09:45:00-05:00,250.75,2023-01-11 09:55:00-05:00,247.73,-24.42,Stop Loss
SYK,2023-01-12 09:45:00-05:00,247.28,2023-01-12 12:15:00-05:00,249.75,19.68,Take Profit
SYK,2023-04-18 11:10:00-04:00,282.2,2023-04-18 14:10:00-04:00,283.84,11.31,Take Profit
SYK,2023-06-12 09:55:00-04:00,270.23,2023-06-12 10:20:00-04:00,268.83,-10.66,Stop Loss
SYK,2023-07-19 09:45:00-04:00,286.47,2023-07-19 09:55:00-04:00,285.13,-9.63,Stop Loss
SYK,2023-07-19 10:10:00-04:00,284.65,2023-07-19 13:10:00-04:00,285.77,7.59,Time Stop
SYK,2023-07-26 09:45:00-04:00,281.14,2023-07-26 12:10:00-04:00,282.65,10.48,Take Profit
SYK,2023-09-12 09:45:00-04:00,289.04,2023-09-12 12:45:00-04:00,288.1,-6.78,Time Stop
SYK,2023-10-03 10:00:00-04:00,263.17,2023-10-03 10:15:00-04:00,260.94,-17.24,Stop Loss
SYK,2023-10-12 09:50:00-04:00,250.81,2023-10-12 12:50:00-04:00,250.7,-1.2,Time Stop
SYK,2023-10-25 09:55:00-04:00,253.85,2023-10-25 11:00:00-04:00,257.04,24.79,Take Profit
SYK,2024-01-19 09:45:00-05:00,306.56,2024-01-19 12:45:00-05:00,307.5,5.87,Time Stop
SYK,2024-03-13 15:00:00-04:00,349.61,2024-03-13 15:25:00-04:00,348.97,-3.87,Stop Loss
SYK,2024-04-04 14:05:00-04:00,344.27,2024-04-04 14:15:00-04:00,343.35,-5.57,Stop Loss
SYK,2024-04-26 09:55:00-04:00,328.25,2024-04-26 10:15:00-04:00,330.21,11.67,Take Profit
SYK,2024-05-06 09:55:00-04:00,320.27,2024-05-06 10:05:00-04:00,322.05,10.88,Take Profit
SYK,2024-05-20 10:20:00-04:00,324.91,2024-05-20 13:20:00-04:00,324.43,-3.2,Time Stop
SYK,2024-05-23 09:45:00-04:00,326.7,2024-05-23 10:05:00-04:00,328.45,10.48,Take Profit
SYK,2024-06-11 09:45:00-04:00,336.31,2024-06-11 12:45:00-04:00,338.06,10.17,Time Stop
SYK,2024-06-20 10:05:00-04:00,338.98,2024-06-20 11:00:00-04:00,337.49,-9.05,Stop Loss
SYK,2024-06-28 15:00:00-04:00,333.37,2024-06-28 15:55:00-04:00,334.44,6.17,Take Profit
SYK,2024-07-03 09:50:00-04:00,326.38,2024-07-03 10:30:00-04:00,328.03,9.89,Take Profit
SYK,2024-07-08 14:50:00-04:00,328.9,2024-07-08 16:00:00-04:00,328.69,-1.52,EOD Close
SYK,2024-08-02 09:50:00-04:00,322.79,2024-08-02 10:20:00-04:00,320.11,-16.83,Stop Loss
SYK,2024-10-07 09:45:00-04:00,343.38,2024-10-07 12:10:00-04:00,341.81,-9.37,Stop Loss
SYK,2024-11-06 10:10:00-05:00,360.83,2024-11-06 11:25:00-05:00,364.28,18.92,Take Profit
SYK,2025-02-20 10:00:00-05:00,379.78,2025-02-20 10:30:00-05:00,382.11,12.07,Take Profit
SYK,2025-06-02 09:45:00-04:00,373.49,2025-06-02 12:45:00-04:00,374.54,5.41,Time Stop
SYK,2025-07-17 10:00:00-04:00,385.11,2025-07-17 10:25:00-04:00,387.21,10.7,Take Profit
SYK,2025-09-04 14:30:00-04:00,390.58,2025-09-04 16:00:00-04:00,391.42,4.1,EOD Close
SYK,2025-10-01 10:10:00-04:00,359.13,2025-10-01 10:35:00-04:00,353.85,-29.63,Stop Loss
SYK,2025-10-09 10:00:00-04:00,370.53,2025-10-09 10:15:00-04:00,368.93,-8.85,Stop Loss
SYK,2025-10-21 10:10:00-04:00,375.73,2025-10-21 13:10:00-04:00,375.76,-0.05,Time Stop
SYK,2025-10-28 09:45:00-04:00,377.5,2025-10-28 12:45:00-04:00,376.13,-7.47,Time Stop
SYK,2025-12-16 14:00:00-05:00,349.33,2025-12-16 14:05:00-05:00,348.57,-4.59,Stop Loss
SYK,2026-01-13 09:50:00-05:00,355.67,2026-01-13 10:00:00-05:00,353.61,-11.81,Stop Loss
CME,2021-06-28 09:50:00-04:00,176.51,2021-06-28 10:35:00-04:00,175.92,-7.1,Stop Loss
CME,2021-08-19 14:00:00-04:00,160.08,2021-08-19 14:50:00-04:00,160.9,9.72,Take Profit
CME,2021-08-24 10:45:00-04:00,163.46,2021-08-24 12:50:00-04:00,162.9,-7.32,Stop Loss
CME,2021-10-04 10:30:00-04:00,159.07,2021-10-04 10:55:00-04:00,157.89,-15.35,Stop Loss
CME,2021-11-01 10:20:00-04:00,178.3,2021-11-01 13:20:00-04:00,177.89,-5.05,Time Stop
CME,2021-11-03 10:00:00-04:00,179.12,2021-11-03 13:00:00-04:00,179.5,3.8,Time Stop
CME,2021-11-16 14:35:00-05:00,185.1,2021-11-16 15:35:00-05:00,184.55,-6.37,Stop Loss
CME,2021-12-09 09:45:00-05:00,187.96,2021-12-09 10:10:00-05:00,189.31,13.98,Take Profit
CME,2022-01-18 09:45:00-05:00,184.13,2022-01-18 10:35:00-05:00,185.3,12.31,Take Profit
CME,2022-02-07 09:45:00-05:00,203.71,2022-02-07 12:45:00-05:00,202.99,-7.46,Time Stop
CME,2022-02-10 14:15:00-05:00,203.18,2022-02-10 16:00:00-05:00,203.35,1.28,EOD Close
CME,2022-03-22 09:50:00-04:00,207.37,2022-03-22 10:05:00-04:00,205.93,-14.27,Stop Loss
CME,2022-04-07 10:00:00-04:00,200.47,2022-04-07 12:40:00-04:00,202.54,20.27,Take Profit
CME,2022-05-31 09:45:00-04:00,165.35,2022-05-31 12:00:00-04:00,166.66,15.37,Take Profit
CME,2022-09-29 09:45:00-04:00,150.37,2022-09-29 10:40:00-04:00,151.54,15.08,Take Profit
CME,2022-10-11 15:00:00-04:00,143.36,2022-10-11 16:00:00-04:00,143.65,3.49,EOD Close
CME,2022-10-31 10:00:00-04:00,146.38,2022-10-31 11:10:00-04:00,147.47,14.35,Take Profit
CME,2022-11-11 10:50:00-05:00,144.95,2022-11-11 12:00:00-05:00,146.66,23.11,Take Profit
CME,2022-11-30 09:55:00-05:00,146.78,2022-11-30 10:15:00-05:00,146.2,-8.41,Stop Loss
CME,2022-12-12 10:05:00-05:00,150.79,2022-12-12 10:45:00-05:00,151.67,11.2,Take Profit
CME,2023-01-09 14:20:00-05:00,154.06,2023-01-09 14:55:00-05:00,153.3,-10.41,Stop Loss
CME,2023-02-21 09:50:00-05:00,163.34,2023-02-21 12:50:00-05:00,163.87,6.0,Time Stop
CME,2023-04-10 09:45:00-04:00,169.18,2023-04-10 12:45:00-04:00,170.05,9.81,Time Stop
CME,2023-05-09 14:50:00-04:00,162.62,2023-05-09 15:45:00-04:00,162.16,-6.1,Stop Loss
CME,2023-05-11 09:45:00-04:00,161.62,2023-05-11 09:50:00-04:00,161.0,-8.16,Stop Loss
