Ticker,Type,Entry_Time,PnL,Reason
CRWD,LONG,2021-04-16 14:20:00-04:00,-25.0,Stop Loss
CRWD,LONG,2021-04-22 10:25:00-04:00,50.0,Take Profit
CRWD,LONG,2021-04-28 15:45:00-04:00,-3.5194388073056437,End of Day Exit
CRWD,LONG,2021-05-28 10:25:00-04:00,-18.121475760366067,Stop Loss
CRWD,LONG,2021-07-23 15:45:00-04:00,7.136542907656833,End of Day Exit
CRWD,LONG,2021-10-13 14:00:00-04:00,50.0,Take Profit
CRWD,LONG,2022-01-11 10:55:00-05:00,-25.0,Stop Loss
CRWD,LONG,2022-02-04 15:45:00-05:00,21.38903531892484,End of Day Exit
CRWD,LONG,2022-03-01 10:55:00-05:00,-25.000000000000004,Stop Loss
CRWD,LONG,2022-08-25 15:45:00-04:00,24.50718105823253,End of Day Exit
CRWD,LONG,2022-11-23 11:05:00-05:00,50.0,Take Profit
CRWD,LONG,2023-02-24 10:20:00-05:00,-25.0,Stop Loss
CRWD,LONG,2023-04-27 15:45:00-04:00,10.721340535212576,End of Day Exit
CRWD,LONG,2023-05-10 15:45:00-04:00,-3.6032180760008963,End of Day Exit
CRWD,LONG,2023-06-06 12:35:00-04:00,-14.018419117527461,Stop Loss
CRWD,LONG,2023-07-10 11:25:00-04:00,40.79888840294964,Take Profit
CRWD,LONG,2023-07-17 15:45:00-04:00,0.45813036418469105,End of Day Exit
CRWD,LONG,2023-07-19 10:35:00-04:00,47.4379395847119,Take Profit
CRWD,LONG,2023-09-29 10:25:00-04:00,-13.27448037395924,Stop Loss
CRWD,LONG,2023-10-02 11:20:00-04:00,34.39926942321249,Take Profit
CRWD,LONG,2023-10-06 11:40:00-04:00,50.0,Take Profit
CRWD,LONG,2023-10-12 13:05:00-04:00,-16.292128880544123,Stop Loss
CRWD,LONG,2024-02-26 10:15:00-05:00,35.444614504977125,Take Profit
CRWD,LONG,2024-03-08 11:00:00-05:00,-25.0,Stop Loss
CRWD,LONG,2024-05-24 11:10:00-04:00,45.45251576901913,Take Profit
CRWD,LONG,2024-06-27 15:45:00-04:00,-6.454830380863948,End of Day Exit
CRWD,LONG,2024-09-13 15:45:00-04:00,-9.044991257950898,End of Day Exit
CRWD,LONG,2024-10-03 10:20:00-04:00,-18.791293109696973,Stop Loss
CRWD,LONG,2025-01-03 11:15:00-05:00,-25.0,Stop Loss
CRWD,LONG,2025-01-14 12:00:00-05:00,-20.21895544449329,Stop Loss
CRWD,LONG,2025-01-28 10:25:00-05:00,50.0,Take Profit
CRWD,LONG,2025-03-19 15:05:00-04:00,50.0,Take Profit
CRWD,LONG,2025-04-15 12:25:00-04:00,50.0,Take Profit
CRWD,LONG,2025-04-29 11:35:00-04:00,-18.113768793653872,Stop Loss
CRWD,LONG,2025-05-05 15:45:00-04:00,-5.111639285880151,End of Day Exit
CRWD,LONG,2025-05-23 10:20:00-04:00,34.1131648289947,Take Profit
CRWD,LONG,2025-08-06 10:10:00-04:00,-12.110471209458595,Stop Loss
CRWD,LONG,2025-08-22 10:05:00-04:00,21.836416693998558,Take Profit
CRWD,LONG,2025-10-21 15:45:00-04:00,-5.019618775895028,End of Day Exit
CRWD,LONG,2025-10-23 15:45:00-04:00,11.72177493700472,End of Day Exit
CRWD,LONG,2025-12-05 10:15:00-05:00,23.20910532533626,Take Profit
CRWD,LONG,2025-12-09 14:15:00-05:00,-25.0,Stop Loss
CRWD,LONG,2025-12-26 14:25:00-05:00,16.1581881919244,Take Profit
NFLX,LONG,2021-04-12 10:35:00-04:00,-11.291820304541176,Stop Loss
NFLX,LONG,2021-05-14 15:45:00-04:00,12.706124402888419,End of Day Exit
NFLX,LONG,2021-05-28 10:50:00-04:00,21.239688156040124,Take Profit
NFLX,LONG,2021-07-13 15:45:00-04:00,3.21518120668748,End of Day Exit
NFLX,LONG,2021-07-14 15:45:00-04:00,11.842717755405463,End of Day Exit
NFLX,LONG,2021-08-19 11:00:00-04:00,48.430585958418554,Take Profit
NFLX,LONG,2021-08-30 15:45:00-04:00,18.64096479768218,End of Day Exit
NFLX,LONG,2021-09-01 12:00:00-04:00,23.977162948974165,Take Profit
NFLX,LONG,2021-09-08 10:35:00-04:00,-19.285790409982223,Stop Loss
NFLX,LONG,2021-12-20 12:10:00-05:00,-24.76493235252203,Stop Loss
NFLX,LONG,2021-12-28 10:40:00-05:00,-9.148741084541825,Stop Loss
NFLX,LONG,2022-02-01 10:40:00-05:00,46.19323883230885,Take Profit
NFLX,LONG,2022-05-20 10:55:00-04:00,-24.719490418698538,Stop Loss
NFLX,LONG,2022-07-29 11:00:00-04:00,-25.0,Stop Loss
NFLX,LONG,2022-08-24 11:15:00-04:00,50.0,Take Profit
NFLX,LONG,2022-11-14 13:15:00-05:00,50.0,Take Profit
NFLX,LONG,2022-12-09 15:20:00-05:00,-18.919252169356195,Stop Loss
NFLX,LONG,2023-01-05 15:45:00-05:00,-6.487645266839439,End of Day Exit
NFLX,LONG,2023-02-01 14:50:00-05:00,42.21632177125912,Take Profit
NFLX,LONG,2023-02-03 11:20:00-05:00,50.0,Take Profit
NFLX,LONG,2023-03-15 10:50:00-04:00,-20.23695326568055,Stop Loss
NFLX,LONG,2023-03-28 12:05:00-04:00,-19.444148490890925,Stop Loss
NFLX,LONG,2023-04-20 10:10:00-04:00,34.16432965092086,Take Profit
NFLX,LONG,2023-05-08 15:45:00-04:00,26.597768679319874,End of Day Exit
NFLX,LONG,2023-05-11 12:20:00-04:00,32.792492675599895,Take Profit
NFLX,LONG,2023-06-05 10:55:00-04:00,33.95324188757853,Take Profit
NFLX,LONG,2023-06-14 12:40:00-04:00,-25.0,Stop Loss
NFLX,LONG,2023-06-30 15:45:00-04:00,14.221224108252164,End of Day Exit
NFLX,LONG,2023-08-01 11:25:00-04:00,37.72787981872361,Take Profit
NFLX,LONG,2023-08-29 11:50:00-04:00,36.31673422807647,Take Profit
NFLX,LONG,2023-08-30 15:45:00-04:00,2.273224295300282,End of Day Exit
NFLX,LONG,2023-09-01 14:30:00-04:00,-15.323868979504281,Stop Loss
NFLX,LONG,2023-11-16 15:45:00-05:00,13.978517792310077,End of Day Exit
NFLX,LONG,2023-12-05 11:20:00-05:00,-12.959355499059102,Stop Loss
NFLX,LONG,2023-12-08 12:15:00-05:00,-10.476127627281222,Stop Loss
NFLX,LONG,2023-12-13 10:30:00-05:00,25.760221077323976,Take Profit
NFLX,LONG,2023-12-20 14:50:00-05:00,-19.112727418852778,Stop Loss
NFLX,LONG,2024-01-04 11:35:00-05:00,34.40767010919602,Take Profit
NFLX,LONG,2024-01-08 12:40:00-05:00,17.871930063626596,Take Profit
NFLX,LONG,2024-01-26 11:45:00-05:00,42.72977706585946,Take Profit
NFLX,LONG,2024-02-07 10:20:00-05:00,18.821362469935284,Take Profit
NFLX,LONG,2024-02-12 13:30:00-05:00,-11.321239620350978,Stop Loss
NFLX,LONG,2024-02-26 15:45:00-05:00,-1.7219241332982516,End of Day Exit
NFLX,LONG,2024-03-18 10:15:00-04:00,17.124820006345804,Take Profit
NFLX,LONG,2024-04-03 11:00:00-04:00,29.931895848313303,Take Profit
NFLX,LONG,2024-05-17 15:45:00-04:00,-5.2493543897473804,End of Day Exit
NFLX,LONG,2024-05-21 15:45:00-04:00,14.328258660938031,End of Day Exit
NFLX,LONG,2024-07-22 13:05:00-04:00,42.38506305312345,Take Profit
NFLX,LONG,2024-07-24 10:20:00-04:00,22.294062985608342,Take Profit
NFLX,LONG,2024-08-23 10:15:00-04:00,-10.08550204586489,Stop Loss
NFLX,LONG,2024-08-30 10:10:00-04:00,-13.755968056179777,Stop Loss
NFLX,LONG,2024-09-19 11:15:00-04:00,34.077772498066835,Take Profit
NFLX,LONG,2024-09-24 11:05:00-04:00,21.450488340904432,Take Profit
NFLX,LONG,2024-09-25 13:45:00-04:00,-11.773777498080634,Stop Loss
NFLX,LONG,2024-10-25 13:20:00-04:00,-15.094302515389177,Stop Loss
NFLX,LONG,2024-11-05 12:10:00-05:00,17.43029523178045,Take Profit
NFLX,LONG,2024-12-04 10:25:00-05:00,19.0882923298767,Take Profit
NFLX,LONG,2024-12-24 10:50:00-05:00,12.849122385844785,Take Profit
NFLX,LONG,2025-03-21 11:40:00-04:00,-25.0,Stop Loss
NFLX,LONG,2025-04-15 15:45:00-04:00,17.883587001233728,End of Day Exit
NFLX,LONG,2025-05-07 10:20:00-04:00,20.502786723083883,Take Profit
NFLX,LONG,2025-06-04 13:05:00-04:00,16.10597774076554,Take Profit
NFLX,LONG,2025-06-05 12:45:00-04:00,-15.179580121436507,Stop Loss
NFLX,LONG,2025-07-25 10:15:00-04:00,13.150037480783354,Take Profit
NFLX,LONG,2025-08-08 10:10:00-04:00,21.854963659037306,Take Profit
NFLX,LONG,2025-08-18 11:35:00-04:00,-10.543697657714217,Stop Loss
NFLX,LONG,2025-08-21 11:10:00-04:00,-6.490140335142209,Stop Loss
NFLX,LONG,2025-08-22 10:35:00-04:00,-8.894591344664056,Stop Loss
NFLX,LONG,2025-09-25 10:45:00-04:00,25.975805748315096,Take Profit
NFLX,LONG,2025-09-26 10:05:00-04:00,-11.364527809546606,Stop Loss
NFLX,LONG,2025-12-01 15:45:00-05:00,26.620997586856685,End of Day Exit
