timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-03-26 08:57:00,369.15,369.3,369.15,369.3,570.0,369.2308,15,
2026-03-26 09:00:00,369.15,369.15,369.0,369.0,1567.0,369.0538,61,
2026-03-26 09:01:00,368.92,368.94,368.92,368.94,327.0,368.9238,16,
2026-03-26 09:02:00,369.0,369.08,369.0,369.08,270.0,369.0805,15,
2026-03-26 09:03:00,369.02,369.02,369.0,369.0,642.0,368.9807,47,
2026-03-26 09:04:00,368.96,368.96,368.96,368.96,145.0,368.9352,10,
2026-03-26 09:05:00,369.2,369.3,369.2,369.3,287.0,369.2248,16,
2026-03-26 09:07:00,369.36,369.56,369.36,369.4,1738.0,369.4332,31,
2026-03-26 09:08:00,369.52,369.52,369.22,369.27,2771.0,369.3783,59,
2026-03-26 09:10:00,369.4,369.4,369.4,369.4,999.0,369.4031,17,
2026-03-26 09:12:00,369.53,369.53,369.53,369.53,240.0,369.5287,10,
2026-03-26 09:13:00,369.66,369.66,369.66,369.66,176.0,369.6121,19,
2026-03-26 09:15:00,369.5,369.52,369.5,369.5,1752.0,369.5023,27,
2026-03-26 09:17:00,369.57,369.57,369.5,369.5,465.0,369.515,12,
2026-03-26 09:18:00,369.5,369.5,369.4,369.4,619.0,369.4782,37,
2026-03-26 09:22:00,369.4,369.4,369.4,369.4,152.0,369.4219,9,
2026-03-26 09:24:00,369.2,369.21,369.2,369.21,301.0,369.2132,18,
2026-03-26 09:26:00,369.39,369.39,369.25,369.26,363.0,369.3409,13,
2026-03-26 09:27:00,369.33,369.4,369.32,369.4,655.0,369.3807,17,
2026-03-26 09:29:00,369.2,369.2,369.2,369.2,492.0,369.2386,34,
2026-03-26 09:30:00,369.0,369.0,369.0,369.0,574.0,369.0049,74,
2026-03-26 09:31:00,369.01,369.01,368.75,369.0,1045.0,368.8676,41,
2026-03-26 09:32:00,368.87,368.87,368.87,368.87,241.0,368.887,18,
2026-03-26 09:34:00,368.82,368.82,368.71,368.71,3195.0,368.7316,46,
2026-03-26 09:35:00,368.89,368.89,368.89,368.89,304.0,368.9209,22,
2026-03-26 09:36:00,368.91,369.15,368.89,369.15,751.0,369.0047,37,
2026-03-26 09:37:00,369.11,369.11,369.11,369.11,166.0,369.1228,8,
2026-03-26 09:38:00,369.16,369.16,369.16,369.16,346.0,369.1591,18,
2026-03-26 09:40:00,369.37,369.37,369.37,369.37,126.0,369.3495,10,
2026-03-26 09:42:00,369.25,369.25,369.25,369.25,275.0,369.2424,12,
2026-03-26 09:43:00,369.38,369.38,369.21,369.21,446.0,369.2771,21,
2026-03-26 09:46:00,369.18,369.18,369.18,369.18,161.0,369.2105,13,
2026-03-26 09:48:00,369.27,369.27,369.11,369.11,394.0,369.1611,27,
2026-03-26 09:49:00,369.0,369.0,368.85,368.85,5501.0,368.9312,42,
2026-03-26 09:50:00,368.83,368.85,368.83,368.85,214.0,368.8737,24,
2026-03-26 09:52:00,369.0,369.0,368.98,368.98,188.0,368.9893,9,
2026-03-26 09:58:00,369.15,369.15,369.15,369.15,63.0,369.1397,5,
2026-03-26 10:02:00,368.99,369.02,368.99,369.02,213.0,368.998,17,
2026-03-26 10:03:00,368.93,368.93,368.91,368.91,478.0,368.944,21,
2026-03-26 10:04:00,368.99,368.99,368.95,368.95,188.0,368.9809,15,
2026-03-26 10:05:00,369.09,369.21,369.09,369.21,744.0,369.1561,48,
2026-03-26 10:07:00,369.15,369.15,369.15,369.15,69.0,369.1452,4,
2026-03-26 10:08:00,369.12,369.12,369.12,369.12,97.0,369.1345,9,
2026-03-26 10:11:00,369.27,369.43,369.27,369.42,1509.0,369.3144,45,
2026-03-26 10:14:00,369.26,369.3,369.26,369.3,700.0,369.2823,30,
2026-03-26 10:16:00,369.42,369.5,369.42,369.5,1984.0,369.4412,59,
2026-03-26 10:17:00,369.5,369.5,369.44,369.44,248.0,369.4598,10,
2026-03-26 10:22:00,369.44,369.45,369.44,369.45,256.0,369.4438,12,
2026-03-26 10:23:00,369.46,369.46,369.35,369.35,344.0,369.4193,25,
2026-03-26 10:24:00,369.41,369.41,369.41,369.41,165.0,369.4113,10,
2026-03-26 10:25:00,369.4,369.4,369.4,369.4,162.0,369.4144,12,
2026-03-26 10:26:00,369.5,369.5,369.5,369.5,288.0,369.4943,18,
2026-03-26 10:28:00,369.54,369.54,369.54,369.54,164.0,369.5611,21,
2026-03-26 10:29:00,369.65,369.65,369.65,369.65,240.0,369.6542,18,
2026-03-26 10:30:00,369.71,369.71,369.6,369.6,519.0,369.6639,24,
2026-03-26 10:31:00,369.55,369.6,369.55,369.6,460.0,369.5893,19,
2026-03-26 10:32:00,369.59,369.77,369.59,369.74,2016.0,369.7347,40,
2026-03-26 10:33:00,369.7,369.81,369.7,369.81,161.0,369.7465,7,
2026-03-26 10:34:00,369.79,369.95,369.79,369.95,633.0,369.9012,29,
2026-03-26 10:38:00,369.88,369.88,369.88,369.88,196.0,369.8519,15,
2026-03-26 10:39:00,369.75,369.75,369.75,369.75,155.0,369.6885,17,
2026-03-26 10:40:00,369.61,369.78,369.61,369.78,4252.0,369.6129,23,
2026-03-26 10:43:00,369.69,369.69,369.69,369.69,188.0,369.6488,13,
2026-03-26 10:44:00,369.64,369.78,369.63,369.78,715.0,369.6665,39,
2026-03-26 10:47:00,369.83,369.83,369.7,369.7,948.0,369.7301,36,
2026-03-26 10:48:00,369.7,369.7,369.7,369.7,2261.0,369.7011,16,
2026-03-26 10:49:00,369.8,369.82,369.8,369.82,179.0,369.808,10,
