Ticker,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Dollars,Exit_Reason,Return_Pct,Compounded_Balance
CME,2023-05-09 14:50:00-04:00,162.62,2023-05-09 19:45:00+00:00,162.16,-6.1,Stop Loss,-0.0015249999999999999,4967.097738088173
CME,2023-05-11 09:45:00-04:00,161.62,2023-05-11 13:50:00+00:00,161.0,-8.16,Stop Loss,-0.00204,4956.964858702474
MRK,2023-05-11 09:55:00-04:00,106.36,2023-05-11 15:15:00+00:00,107.22,15.42,Take Profit,0.003855,4976.0739582327715
V,2023-05-11 09:45:00-04:00,223.74,2023-05-11 15:25:00+00:00,225.4,14.47,Take Profit,0.0036175,4994.074905776679
ADI,2023-05-11 09:50:00-04:00,170.16,2023-05-11 16:20:00+00:00,171.71,17.78,Take Profit,0.004445,5016.273568732857
AVGO,2023-05-11 10:00:00-04:00,59.66,2023-05-11 16:40:00+00:00,60.03,10.9,Take Profit,0.002725,5029.942914207653
TXN,2023-05-11 09:45:00-04:00,148.18,2023-05-11 16:45:00+00:00,148.2,-0.27,Time Stop,-6.75e-05,5029.603393060945
CME,2023-05-11 09:55:00-04:00,160.65,2023-05-11 16:55:00+00:00,161.0,3.86,Time Stop,0.0009649999999999999,5034.456960335249
MCD,2023-05-11 09:55:00-04:00,273.8,2023-05-11 16:55:00+00:00,275.18,9.79,Time Stop,0.0024474999999999996,5046.778793745669
JPM,2023-05-12 09:45:00-04:00,126.07,2023-05-12 16:20:00+00:00,125.13,-15.57,Stop Loss,-0.0038925,5027.134207291014
CME,2023-05-23 09:55:00-04:00,157.8,2023-05-23 16:55:00+00:00,158.17,4.18,Time Stop,0.001045,5032.387562537632
ECL,2023-05-30 10:10:00-04:00,160.29,2023-05-30 17:10:00+00:00,161.21,10.98,Time Stop,0.002745,5046.201466396798
MRK,2023-05-30 15:00:00-04:00,99.51,2023-05-30 20:00:00+00:00,99.59,0.8,EOD Close,0.0002,5047.210706690078
NSC,2023-05-31 09:45:00-04:00,195.98,2023-05-31 16:45:00+00:00,197.38,13.88,Time Stop,0.00347,5064.724527842292
TXN,2023-06-05 09:45:00-04:00,159.11,2023-06-05 14:15:00+00:00,157.85,-16.3,Stop Loss,-0.0040750000000000005,5044.085775391335
AON,2023-06-05 10:00:00-04:00,306.69,2023-06-05 14:45:00+00:00,308.09,8.86,Take Profit,0.002215,5055.258425383827
V,2023-06-05 14:30:00-04:00,222.06,2023-06-05 20:00:00+00:00,222.11,0.09,EOD Close,2.2499999999999998e-05,5055.372168698398
CME,2023-06-06 10:20:00-04:00,162.59,2023-06-06 14:35:00+00:00,162.05,-7.15,Stop Loss,-0.0017875,5046.33569094685
UNP,2023-06-07 09:50:00-04:00,182.95,2023-06-07 14:15:00+00:00,184.09,12.07,Take Profit,0.0030175,5061.563008894282
V,2023-06-08 09:45:00-04:00,218.38,2023-06-08 14:45:00+00:00,219.91,13.66,Take Profit,0.003415,5078.848246569655
NSC,2023-06-08 09:45:00-04:00,202.12,2023-06-08 16:45:00+00:00,203.18,10.09,Time Stop,0.0025225,5091.659641271627
AON,2023-06-09 09:45:00-04:00,305.18,2023-06-09 14:20:00+00:00,306.94,11.29,Take Profit,0.0028225,5106.030850609116
SYK,2023-06-12 09:55:00-04:00,270.23,2023-06-12 14:20:00+00:00,268.83,-10.66,Stop Loss,-0.002665,5092.4232783922425
UNP,2023-06-13 10:00:00-04:00,183.52,2023-06-13 14:45:00+00:00,185.77,24.11,Take Profit,0.0060275,5123.117859702752
AVGO,2023-06-13 09:45:00-04:00,81.15,2023-06-13 15:15:00+00:00,82.45,31.01,Take Profit,0.007752500000000001,5162.834830910098
TXN,2023-06-13 14:30:00-04:00,162.63,2023-06-13 19:55:00+00:00,163.37,8.57,Take Profit,0.0021425,5173.896204535323
TXN,2023-06-14 14:00:00-04:00,162.1,2023-06-14 18:05:00+00:00,161.39,-9.27,Stop Loss,-0.0023174999999999997,5161.905700081313
CME,2023-06-14 14:10:00-04:00,159.29,2023-06-14 18:30:00+00:00,160.09,9.6,Take Profit,0.0024,5174.294273761508
MCD,2023-06-14 14:05:00-04:00,269.9,2023-06-14 18:40:00+00:00,270.82,6.49,Take Profit,0.0016225,5182.689566220686
NSC,2023-06-14 14:25:00-04:00,209.43,2023-06-14 20:00:00+00:00,208.44,-9.84,EOD Close,-0.00246,5169.940149887783
AXP,2023-06-16 09:45:00-04:00,166.0,2023-06-16 16:30:00+00:00,167.32,15.41,Take Profit,0.0038525,5189.857344315226
ECL,2023-06-20 09:45:00-04:00,175.25,2023-06-20 15:15:00+00:00,174.37,-10.52,Stop Loss,-0.00263,5176.208019499676
ECL,2023-06-22 09:45:00-04:00,173.36,2023-06-22 16:45:00+00:00,174.51,12.81,Time Stop,0.0032025,5192.784825682124
CAT,2023-06-23 15:00:00-04:00,223.74,2023-06-23 19:50:00+00:00,224.53,6.7,Take Profit,0.001675,5201.482740265142
MRK,2023-06-26 09:45:00-04:00,104.16,2023-06-26 13:50:00+00:00,103.56,-12.37,Stop Loss,-0.0030924999999999998,5185.397154890872
MCD,2023-06-28 09:45:00-04:00,271.84,2023-06-28 15:30:00+00:00,272.87,7.26,Take Profit,0.001815,5194.808650726998
ECL,2023-07-03 09:45:00-04:00,179.8,2023-07-03 14:15:00+00:00,181.31,16.36,Take Profit,0.00409,5216.055418108471
CME,2023-07-05 09:45:00-04:00,161.4,2023-07-05 16:45:00+00:00,162.72,15.86,Time Stop,0.003965,5236.73707784127
AAPL,2023-07-10 09:45:00-04:00,185.98,2023-07-10 13:50:00+00:00,185.24,-8.37,Stop Loss,-0.0020924999999999997,5225.779205505887
AVGO,2023-07-13 10:25:00-04:00,85.05,2023-07-13 17:00:00+00:00,86.02,21.91,Take Profit,0.0054775,5254.4034111040455
SYK,2023-07-19 09:45:00-04:00,286.47,2023-07-19 13:55:00+00:00,285.13,-9.63,Stop Loss,-0.0024075000000000004,5241.7534348918125
AXP,2023-07-19 11:05:00-04:00,171.54,2023-07-19 16:30:00+00:00,170.87,-8.29,Stop Loss,-0.0020724999999999997,5230.889900897999
SYK,2023-07-19 10:10:00-04:00,284.65,2023-07-19 17:10:00+00:00,285.77,7.59,Time Stop,0.0018974999999999999,5240.815514484953
CAT,2023-07-25 14:55:00-04:00,252.15,2023-07-25 20:00:00+00:00,252.18,-0.08,EOD Close,-2e-05,5240.710698174664
JPM,2023-07-25 14:45:00-04:00,147.15,2023-07-25 20:00:00+00:00,147.44,3.4,EOD Close,0.00085,5245.165302268113
ECL,2023-07-26 09:50:00-04:00,184.56,2023-07-26 14:25:00+00:00,184.01,-6.4,Stop Loss,-0.0016,5236.773037784484
SYK,2023-07-26 09:45:00-04:00,281.14,2023-07-26 16:10:00+00:00,282.65,10.48,Take Profit,0.00262,5250.493383143479
ADI,2023-07-27 14:25:00-04:00,186.52,2023-07-27 18:55:00+00:00,185.32,-13.32,Stop Loss,-0.00333,5233.009240177611
AON,2023-07-27 14:20:00-04:00,331.62,2023-07-27 20:00:00+00:00,331.39,-1.63,EOD Close,-0.0004075,5230.876788912239
MCD,2023-07-27 14:10:00-04:00,277.21,2023-07-27 20:00:00+00:00,276.89,-2.6,EOD Close,-0.00065,5227.476718999446
AXP,2023-08-04 14:10:00-04:00,161.55,2023-08-04 18:20:00+00:00,161.01,-7.15,Stop Loss,-0.0017875,5218.132604364234
JPM,2023-08-04 14:00:00-04:00,147.31,2023-08-04 18:20:00+00:00,146.85,-6.78,Stop Loss,-0.0016950000000000001,5209.287869599836
ECL,2023-08-04 14:00:00-04:00,178.52,2023-08-04 18:30:00+00:00,177.59,-10.92,Stop Loss,-0.00273,5195.0665137158285
AXP,2023-08-04 14:25:00-04:00,160.91,2023-08-04 19:05:00+00:00,160.09,-10.72,Stop Loss,-0.00268,5181.14373545907
V,2023-08-04 14:20:00-04:00,235.14,2023-08-04 19:50:00+00:00,234.21,-8.24,Stop Loss,-0.00206,5170.470579364025
ADI,2023-08-04 14:35:00-04:00,178.51,2023-08-04 20:00:00+00:00,179.86,14.68,EOD Close,0.00367,5189.446206390292
TXN,2023-08-04 14:35:00-04:00,156.03,2023-08-04 20:00:00+00:00,156.29,2.82,EOD Close,0.000705,5193.104765965796
TXN,2023-08-08 09:45:00-04:00,152.9,2023-08-08 16:45:00+00:00,153.8,11.25,Time Stop,0.0028125,5207.710373120076
AXP,2023-08-14 09:45:00-04:00,158.75,2023-08-14 14:25:00+00:00,159.71,11.63,Take Profit,0.0029075000000000004,5222.851791029922
CAT,2023-08-14 09:45:00-04:00,272.0,2023-08-14 16:45:00+00:00,272.47,3.16,Time Stop,0.00079,5226.977843944836
NSC,2023-08-14 09:45:00-04:00,202.32,2023-08-14 16:45:00+00:00,202.75,3.86,Time Stop,0.0009649999999999999,5232.021877564244
NSC,2023-08-15 09:45:00-04:00,202.1,2023-08-15 14:20:00+00:00,201.19,-9.36,Stop Loss,-0.00234,5219.778946370743
AAPL,2023-08-17 09:50:00-04:00,173.48,2023-08-17 14:05:00+00:00,172.67,-9.79,Stop Loss,-0.0024474999999999996,5207.003537399501
AVGO,2023-08-24 09:45:00-04:00,85.23,2023-08-24 14:40:00+00:00,84.04,-28.9,Stop Loss,-0.007225,5169.382936841789
CME,2023-08-29 10:45:00-04:00,178.66,2023-08-29 17:45:00+00:00,178.86,1.79,Time Stop,0.00044750000000000004,5171.696235706026
JPM,2023-08-30 10:20:00-04:00,138.9,2023-08-30 17:20:00+00:00,139.3,5.18,Time Stop,0.001295,5178.393582331265
UNP,2023-08-31 09:45:00-04:00,209.79,2023-08-31 13:55:00+00:00,210.49,6.32,Take Profit,0.00158,5186.575444191348
NSC,2023-08-31 09:45:00-04:00,196.18,2023-08-31 16:45:00+00:00,196.08,-1.43,Time Stop,-0.00035749999999999996,5184.7212434700505
MCD,2023-08-31 14:45:00-04:00,266.2,2023-08-31 19:05:00+00:00,265.79,-3.37,Stop Loss,-0.0008425,5180.353115822427
AON,2023-08-31 14:40:00-04:00,328.81,2023-08-31 19:55:00+00:00,328.37,-2.92,Stop Loss,-0.00073,5176.571458047876
NSC,2023-09-07 14:35:00-04:00,185.5,2023-09-07 19:45:00+00:00,186.12,6.26,Take Profit,0.001565,5184.672792379721
AAPL,2023-09-11 09:45:00-04:00,175.74,2023-09-11 16:45:00+00:00,176.42,7.28,Time Stop,0.00182,5194.1088968618515
UNP,2023-09-11 11:05:00-04:00,199.16,2023-09-11 18:05:00+00:00,199.44,2.41,Time Stop,0.0006025000000000001,5197.238347472211
SYK,2023-09-12 09:45:00-04:00,289.04,2023-09-12 16:45:00+00:00,288.1,-6.78,Time Stop,-0.0016950000000000001,5188.429028473245
ECL,2023-09-13 15:00:00-04:00,175.18,2023-09-13 20:00:00+00:00,175.15,-0.8,EOD Close,-0.0002,5187.391342667551
NSC,2023-09-18 09:45:00-04:00,192.02,2023-09-18 14:30:00+00:00,193.22,12.07,Take Profit,0.0030175,5203.04429604405
AVGO,2023-09-18 14:50:00-04:00,81.78,2023-09-18 20:00:00+00:00,82.13,7.58,EOD Close,0.001895,5212.904064985053
UNP,2023-09-20 14:00:00-04:00,201.8,2023-09-20 18:35:00+00:00,202.72,8.76,Take Profit,0.00219,5224.32032488737
MCD,2023-09-20 14:00:00-04:00,262.85,2023-09-20 19:30:00+00:00,262.19,-5.3,Stop Loss,-0.001325,5217.398100456894
ADI,2023-09-22 14:15:00-04:00,168.23,2023-09-22 19:05:00+00:00,168.97,8.34,Take Profit,0.002085,5228.276375496346
CME,2023-09-27 09:45:00-04:00,176.19,2023-09-27 14:35:00+00:00,177.03,9.1,Take Profit,0.002275,5240.1707042506005
SYK,2023-10-03 10:00:00-04:00,263.17,2023-10-03 14:15:00+00:00,260.94,-17.24,Stop Loss,-0.00431,5217.58556851528
MRK,2023-10-03 10:15:00-04:00,93.62,2023-10-03 17:15:00+00:00,93.82,3.42,Time Stop,0.000855,5222.046604176361
AON,2023-10-03 14:05:00-04:00,313.43,2023-10-03 20:00:00+00:00,314.1,4.02,EOD Close,0.0010049999999999998,5227.294761013558
ADI,2023-10-05 09:45:00-04:00,165.17,2023-10-05 14:00:00+00:00,164.27,-11.34,Stop Loss,-0.002835,5212.475380366084
ADI,2023-10-05 10:05:00-04:00,164.37,2023-10-05 15:15:00+00:00,163.15,-15.31,Stop Loss,-0.0038275,5192.524630847733
NSC,2023-10-05 10:05:00-04:00,179.85,2023-10-05 17:05:00+00:00,179.49,-4.45,Time Stop,-0.0011125,5186.747947195915
ECL,2023-10-06 09:45:00-04:00,162.92,2023-10-06 15:30:00+00:00,164.05,13.37,Take Profit,0.0033425,5204.084652209417
AON,2023-10-10 09:50:00-04:00,320.04,2023-10-10 14:45:00+00:00,318.73,-8.41,Stop Loss,-0.0021025,5193.143064228147
MRK,2023-10-10 09:50:00-04:00,95.41,2023-10-10 15:20:00+00:00,96.24,16.52,Take Profit,0.00413,5214.590745083408
MCD,2023-10-12 10:05:00-04:00,235.02,2023-10-12 14:40:00+00:00,233.99,-9.12,Stop Loss,-0.00228,5202.701478184618
SYK,2023-10-12 09:50:00-04:00,250.81,2023-10-12 16:50:00+00:00,250.7,-1.2,Time Stop,-0.0003,5201.140667741163
AAPL,2023-10-13 10:50:00-04:00,177.58,2023-10-13 15:50:00+00:00,176.8,-9.27,Stop Loss,-0.0023174999999999997,5189.087024243673
AVGO,2023-10-13 11:00:00-04:00,86.89,2023-10-13 17:25:00+00:00,86.07,-19.72,Stop Loss,-0.0049299999999999995,5163.504825214152
JPM,2023-10-16 09:45:00-04:00,139.67,2023-10-16 14:20:00+00:00,140.91,17.12,Take Profit,0.00428,5185.60462586607
CAT,2023-10-25 09:45:00-04:00,239.67,2023-10-25 13:55:00+00:00,241.27,13.01,Take Profit,0.0032524999999999997,5202.4708049117
UNP,2023-10-25 09:45:00-04:00,192.48,2023-10-25 14:05:00+00:00,191.39,-11.73,Stop Loss,-0.0029325,5187.214559276296
ECL,2023-10-25 09:45:00-04:00,154.58,2023-10-25 14:40:00+00:00,155.88,16.33,Take Profit,0.004082499999999999,5208.391362714542
SYK,2023-10-25 09:55:00-04:00,253.85,2023-10-25 15:00:00+00:00,257.04,24.79,Take Profit,0.0061975,5240.670368184966
AAPL,2023-10-26 10:20:00-04:00,166.31,2023-10-26 15:25:00+00:00,165.14,-14.51,Stop Loss,-0.0036275,5221.659836424375
MCD,2023-10-30 09:45:00-04:00,241.55,2023-10-30 15:20:00+00:00,245.45,31.99,Take Profit,0.0079975,5263.420060966179
MRK,2023-10-31 11:15:00-04:00,94.41,2023-10-31 16:10:00+00:00,93.89,-11.88,Stop Loss,-0.00297,5247.78770338511
CAT,2023-11-06 09:45:00-05:00,230.49,2023-11-06 17:45:00+00:00,230.08,-3.9,Time Stop,-0.000975,5242.671110374309
CME,2023-11-07 09:45:00-05:00,187.22,2023-11-07 15:30:00+00:00,188.6,14.3,Take Profit,0.003575,5261.413659593898
TXN,2023-11-07 09:45:00-05:00,136.58,2023-11-07 15:40:00+00:00,137.41,11.57,Take Profit,0.0028925,5276.632298604273
AON,2023-11-15 09:45:00-05:00,326.22,2023-11-15 17:45:00+00:00,326.37,0.67,Time Stop,0.0001675,5277.51613451429
AON,2023-11-21 09:50:00-05:00,322.32,2023-11-21 17:50:00+00:00,321.29,-6.64,Time Stop,-0.00166,5268.755457730996
AVGO,2023-11-22 14:35:00-05:00,94.56,2023-11-22 21:00:00+00:00,94.54,-1.27,EOD Close,-0.0003175,5267.0826278731665
AAPL,2023-11-27 14:45:00-05:00,187.7,2023-11-27 20:40:00+00:00,188.11,3.89,Take Profit,0.0009725000000000001,5272.204865728773
MCD,2023-12-05 14:15:00-05:00,272.27,2023-12-05 21:00:00+00:00,271.83,-3.53,EOD Close,-0.0008824999999999999,5267.552144934768
CME,2023-12-06 09:55:00-05:00,192.13,2023-12-06 15:40:00+00:00,191.06,-11.58,Stop Loss,-0.002895,5252.302581475181
AAPL,2023-12-06 10:00:00-05:00,190.57,2023-12-06 18:00:00+00:00,190.69,0.84,Time Stop,0.00020999999999999998,5253.405565017291
NSC,2023-12-07 10:00:00-05:00,215.12,2023-12-07 18:00:00+00:00,215.87,6.6,Time Stop,0.00165,5262.0736841995695
NSC,2023-12-08 09:45:00-05:00,214.49,2023-12-08 16:10:00+00:00,213.14,-12.99,Stop Loss,-0.0032475,5244.985099910133
JPM,2023-12-12 14:05:00-05:00,151.27,2023-12-12 20:00:00+00:00,151.67,4.81,Take Profit,0.0012025,5251.292194492774
MCD,2023-12-14 09:45:00-05:00,275.87,2023-12-14 17:45:00+00:00,274.85,-7.68,Time Stop,-0.0019199999999999998,5241.2097134793485
MRK,2023-12-14 09:50:00-05:00,97.99,2023-12-14 17:50:00+00:00,98.81,15.92,Time Stop,0.00398,5262.069728138997
MCD,2023-12-15 09:55:00-05:00,272.49,2023-12-15 17:55:00+00:00,272.23,-2.2,Time Stop,-0.00055,5259.1755897885205
ADI,2023-12-20 14:00:00-05:00,188.79,2023-12-20 19:25:00+00:00,188.12,-7.57,Stop Loss,-0.0018925,5249.222599984845
TXN,2023-12-20 14:25:00-05:00,156.94,2023-12-20 19:35:00+00:00,156.62,-4.58,Stop Loss,-0.001145,5243.212240107863
JPM,2023-12-20 14:00:00-05:00,159.36,2023-12-20 19:45:00+00:00,158.97,-5.41,Stop Loss,-0.0013525,5236.120795553117
AXP,2023-12-20 14:45:00-05:00,178.55,2023-12-20 19:50:00+00:00,177.86,-8.22,Stop Loss,-0.002055,5225.360567318256
UNP,2023-12-20 14:55:00-05:00,228.09,2023-12-20 20:50:00+00:00,227.06,-9.41,Stop Loss,-0.0023525,5213.06790658364
MCD,2023-12-22 14:30:00-05:00,275.64,2023-12-22 19:40:00+00:00,276.27,4.3,Take Profit,0.001075,5218.671954583217
JPM,2023-12-22 14:25:00-05:00,158.46,2023-12-22 21:00:00+00:00,158.54,0.5,EOD Close,0.000125,5219.324288577539
CAT,2023-12-22 14:20:00-05:00,280.04,2023-12-22 21:00:00+00:00,280.87,5.64,EOD Close,0.00141,5226.683535824433
CME,2024-01-02 10:05:00-05:00,191.14,2024-01-02 18:05:00+00:00,190.37,-8.48,Time Stop,-0.00212,5215.602966728486
NSC,2024-01-05 14:55:00-05:00,217.94,2024-01-05 21:00:00+00:00,218.42,4.04,EOD Close,0.00101,5220.870725724881
AON,2024-01-09 09:45:00-05:00,287.24,2024-01-09 17:45:00+00:00,288.87,11.07,Time Stop,0.0027675,5235.319485458324
TXN,2024-01-09 14:40:00-05:00,157.73,2024-01-09 21:00:00+00:00,157.75,-0.25,EOD Close,-6.25e-05,5234.992277990484
MCD,2024-01-11 10:10:00-05:00,276.16,2024-01-11 18:10:00+00:00,277.38,8.55,Time Stop,0.0021375,5246.182073984688
AAPL,2024-01-12 14:40:00-05:00,183.41,2024-01-12 20:40:00+00:00,183.8,3.86,Take Profit,0.0009649999999999999,5251.244639686083
MCD,2024-01-12 14:45:00-05:00,278.18,2024-01-12 21:00:00+00:00,278.4,1.29,EOD Close,0.00032250000000000003,5252.938166082382
SYK,2024-01-19 09:45:00-05:00,306.56,2024-01-19 17:45:00+00:00,307.5,5.87,Time Stop,0.0014675,5260.646852841108
ECL,2024-01-19 09:45:00-05:00,194.36,2024-01-19 17:45:00+00:00,195.28,9.06,Time Stop,0.002265,5272.562217962793
NSC,2024-01-24 10:00:00-05:00,227.72,2024-01-24 18:00:00+00:00,228.69,8.17,Time Stop,0.0020425,5283.331426292981
AVGO,2024-01-24 14:20:00-05:00,122.37,2024-01-24 21:00:00+00:00,122.39,-0.33,EOD Close,-8.25e-05,5282.895551450312
AON,2024-01-29 10:10:00-05:00,294.45,2024-01-29 18:10:00+00:00,293.94,-3.74,Time Stop,-0.0009350000000000001,5277.9560441097055
NSC,2024-01-30 09:45:00-05:00,225.23,2024-01-30 15:05:00+00:00,223.99,-11.4,Stop Loss,-0.00285,5262.913869383993
AAPL,2024-01-30 10:30:00-05:00,187.71,2024-01-30 15:45:00+00:00,186.94,-8.6,Stop Loss,-0.00215,5251.598604564818
UNP,2024-02-02 10:10:00-05:00,234.16,2024-02-02 16:05:00+00:00,235.79,13.62,Take Profit,0.0034049999999999996,5269.480297813362
NSC,2024-02-02 10:00:00-05:00,239.45,2024-02-02 18:00:00+00:00,241.58,17.46,Time Stop,0.004365,5292.481579313317
CAT,2024-02-05 10:00:00-05:00,310.26,2024-02-05 18:00:00+00:00,312.74,15.73,Time Stop,0.0039325,5313.294263123966
CME,2024-02-06 09:45:00-05:00,186.3,2024-02-06 17:45:00+00:00,185.84,-5.37,Time Stop,-0.0013425,5306.161165575722
AVGO,2024-02-12 09:45:00-05:00,124.01,2024-02-12 15:55:00+00:00,125.24,19.16,Take Profit,0.00479,5331.577677558831
V,2024-02-12 14:15:00-05:00,270.89,2024-02-12 21:00:00+00:00,271.01,0.59,EOD Close,0.00014749999999999998,5332.36408526627
AVGO,2024-02-15 09:50:00-05:00,121.57,2024-02-15 15:50:00+00:00,123.61,32.96,Take Profit,0.00824,5376.3027653288655
CME,2024-02-15 10:25:00-05:00,194.09,2024-02-15 17:20:00+00:00,192.74,-14.36,Stop Loss,-0.00359,5357.001838401335
AON,2024-02-21 09:45:00-05:00,306.95,2024-02-21 17:45:00+00:00,306.73,-1.69,Time Stop,-0.00042249999999999997,5354.73850512461
TXN,2024-02-22 09:50:00-05:00,154.41,2024-02-22 16:50:00+00:00,155.75,16.81,Take Profit,0.0042025,5377.241793692397
CME,2024-02-27 09:45:00-05:00,199.0,2024-02-27 14:55:00+00:00,200.19,11.54,Take Profit,0.002885,5392.755136267199
JPM,2024-03-04 14:20:00-05:00,177.51,2024-03-04 19:40:00+00:00,178.22,7.52,Take Profit,0.00188,5402.8935159233815
JPM,2024-03-06 09:45:00-05:00,178.97,2024-03-06 15:05:00+00:00,180.13,12.5,Take Profit,0.003125,5419.777558160643
AAPL,2024-03-06 09:45:00-05:00,167.99,2024-03-06 17:45:00+00:00,168.46,5.12,Time Stop,0.00128,5426.7148734350885
MRK,2024-03-07 14:25:00-05:00,115.23,2024-03-07 21:00:00+00:00,115.47,3.47,EOD Close,0.0008675,5431.422548587793
NSC,2024-03-11 10:10:00-04:00,246.35,2024-03-11 17:10:00+00:00,246.62,1.87,Time Stop,0.00046750000000000003,5433.961738629258
SYK,2024-03-13 15:00:00-04:00,349.61,2024-03-13 19:25:00+00:00,348.97,-3.87,Stop Loss,-0.0009675,5428.704380647134
JPM,2024-03-14 09:50:00-04:00,180.88,2024-03-14 15:25:00+00:00,179.8,-12.39,Stop Loss,-0.0030975,5411.88896882808
ADI,2024-03-14 15:00:00-04:00,189.49,2024-03-14 19:10:00+00:00,188.54,-10.41,Stop Loss,-0.0026025,5397.804527786705
AAPL,2024-03-21 09:55:00-04:00,174.47,2024-03-21 14:10:00+00:00,173.79,-8.3,Stop Loss,-0.002075,5386.604083391547
AVGO,2024-03-21 14:05:00-04:00,133.39,2024-03-21 20:00:00+00:00,132.06,-20.49,Stop Loss,-0.0051224999999999994,5359.011203974374
MCD,2024-03-22 10:40:00-04:00,269.18,2024-03-22 15:05:00+00:00,270.21,7.35,Take Profit,0.0018375,5368.858387061677
AAPL,2024-04-04 14:00:00-04:00,169.12,2024-04-04 18:10:00+00:00,168.63,-6.24,Stop Loss,-0.00156,5360.4829679778595
SYK,2024-04-04 14:05:00-04:00,344.27,2024-04-04 18:15:00+00:00,343.35,-5.57,Stop Loss,-0.0013925,5353.0184954449505
V,2024-04-04 14:05:00-04:00,273.17,2024-04-04 18:25:00+00:00,272.45,-5.58,Stop Loss,-0.001395,5345.551034643805
TXN,2024-04-04 14:30:00-04:00,161.38,2024-04-04 18:40:00+00:00,162.4,12.12,Take Profit,0.0030299999999999997,5361.748054278775
TXN,2024-04-04 14:45:00-04:00,160.94,2024-04-04 19:00:00+00:00,159.99,-12.28,Stop Loss,-0.00307,5345.28748775214
AVGO,2024-04-09 10:30:00-04:00,129.45,2024-04-09 17:30:00+00:00,129.85,5.56,Time Stop,0.00139,5352.717437360116
AXP,2024-04-11 10:10:00-04:00,210.44,2024-04-11 14:55:00+00:00,212.09,15.34,Take Profit,0.003835,5373.245108732392
JPM,2024-04-16 09:45:00-04:00,173.35,2024-04-16 16:45:00+00:00,173.03,-4.15,Time Stop,-0.0010375,5367.670366932081
MRK,2024-04-18 09:45:00-04:00,116.93,2024-04-18 15:05:00+00:00,117.33,6.08,Take Profit,0.00152,5375.829225889818
NSC,2024-04-19 14:35:00-04:00,230.99,2024-04-19 20:00:00+00:00,231.33,2.6,EOD Close,0.00065,5379.323514886647
AXP,2024-04-22 09:45:00-04:00,224.23,2024-04-22 16:10:00+00:00,226.72,21.85,Take Profit,0.0054625,5408.708069586715
ECL,2024-04-25 09:50:00-04:00,213.93,2024-04-25 16:05:00+00:00,215.45,13.79,Take Profit,0.0034474999999999996,5427.354590656615
MCD,2024-04-25 14:25:00-04:00,263.25,2024-04-25 20:00:00+00:00,262.95,-2.58,EOD Close,-0.0006450000000000001,5423.853946945642
SYK,2024-04-26 09:55:00-04:00,328.25,2024-04-26 14:15:00+00:00,330.21,11.67,Take Profit,0.0029175,5439.678040835855
CME,2024-05-01 09:45:00-04:00,191.11,2024-05-01 14:20:00+00:00,192.36,12.68,Take Profit,0.00317,5456.921820225304
SYK,2024-05-06 09:55:00-04:00,320.27,2024-05-06 14:05:00+00:00,322.05,10.88,Take Profit,0.00272,5471.764647576318
JPM,2024-05-13 10:50:00-04:00,189.83,2024-05-13 15:25:00+00:00,190.66,8.28,Take Profit,0.00207,5483.091200396801
ADI,2024-05-16 10:30:00-04:00,206.99,2024-05-16 15:00:00+00:00,208.16,10.89,Take Profit,0.0027225,5498.018916189881
SYK,2024-05-20 10:20:00-04:00,324.91,2024-05-20 17:20:00+00:00,324.43,-3.2,Time Stop,-0.0008,5493.620501056928
TXN,2024-05-22 14:00:00-04:00,191.35,2024-05-22 19:55:00+00:00,192.35,10.05,Take Profit,0.0025125,5507.423222565833
SYK,2024-05-23 09:45:00-04:00,326.7,2024-05-23 14:05:00+00:00,328.45,10.48,Take Profit,0.00262,5521.852671408956
AAPL,2024-05-23 09:45:00-04:00,188.02,2024-05-23 16:45:00+00:00,187.48,-6.17,Time Stop,-0.0015425,5513.335213663308
CAT,2024-05-24 09:55:00-04:00,338.96,2024-05-24 16:55:00+00:00,339.78,4.6,Time Stop,0.00115,5519.675549159021
AVGO,2024-05-28 09:45:00-04:00,136.91,2024-05-28 14:55:00+00:00,138.1,16.85,Take Profit,0.0042125,5542.927182409853
MRK,2024-05-28 09:45:00-04:00,119.32,2024-05-28 16:45:00+00:00,118.5,-14.42,Time Stop,-0.003605,5522.944929917266
MRK,2024-05-30 14:30:00-04:00,118.94,2024-05-30 18:35:00+00:00,118.5,-8.04,Stop Loss,-0.0020099999999999996,5511.843810608132
MRK,2024-05-30 14:40:00-04:00,116.03,2024-05-30 20:00:00+00:00,117.7,28.1,EOD Close,0.007025,5550.564513377654
CAT,2024-06-03 10:05:00-04:00,325.94,2024-06-03 14:20:00+00:00,323.59,-14.68,Stop Loss,-0.00367,5530.193941613559
AXP,2024-06-03 10:45:00-04:00,231.11,2024-06-03 16:20:00+00:00,229.31,-15.96,Stop Loss,-0.0039900000000000005,5508.128467786521
TXN,2024-06-07 14:05:00-04:00,185.76,2024-06-07 19:20:00+00:00,184.99,-8.77,Stop Loss,-0.0021925,5496.051896120899
AVGO,2024-06-11 09:45:00-04:00,139.05,2024-06-11 14:25:00+00:00,140.57,21.22,Take Profit,0.005305,5525.208451429819
SYK,2024-06-11 09:45:00-04:00,336.31,2024-06-11 16:45:00+00:00,338.06,10.17,Time Stop,0.0025425,5539.25629391758
