timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-04-02 19:38:00,654.43,654.56,654.4001,654.52,68503.145477,654.4878,1385,
2026-04-02 19:39:00,654.5,654.78,654.46,654.76,125827.421042,654.6632,1896,
2026-04-02 19:40:00,654.75,654.99,654.7,654.97,140290.467942,654.8563,2244,
2026-04-02 19:41:00,654.975,655.01,654.63,654.7195,123211.185182,654.8006,1863,
2026-04-02 19:42:00,654.72,654.83,654.56,654.5607,105248.449512,654.6878,1929,
2026-04-02 19:43:00,654.562,654.71,654.54,654.56,115048.245878,654.5988,1837,
2026-04-02 19:44:00,654.55,654.55,654.359,654.389,80420.296648,654.4816,1708,
2026-04-02 19:45:00,654.39,654.58,654.18,654.31,118970.558357,654.4006,2542,
2026-04-02 19:46:00,654.31,654.45,654.2551,654.43,75999.464711,654.3555,1712,
2026-04-02 19:47:00,654.45,654.63,654.3697,654.61,163186.938195,654.4513,2733,
2026-04-02 19:48:00,654.6,654.66,654.405,654.56,306212.079322,654.7814,2767,
2026-04-02 19:49:00,654.56,654.63,654.5,654.59,114289.781633,654.5669,1911,
2026-04-02 19:50:00,654.61,655.6,654.6,655.29,608407.281279,655.2352,6304,
2026-04-02 19:51:00,655.28,655.35,655.05,655.315,293919.041975,655.1944,3973,
2026-04-02 19:52:00,655.32,655.48,655.21,655.375,275750.874303,655.3138,3573,
2026-04-02 19:53:00,655.37,655.54,655.29,655.4,251712.824301,655.3981,3773,
2026-04-02 19:54:00,655.42,655.61,655.33,655.4612,423214.738727,655.3775,4229,
2026-04-02 19:55:00,655.47,656.1,655.35,655.81,508754.237782,655.8097,7125,
2026-04-02 19:56:00,655.81,655.84,655.61,655.72,326208.330817,655.7305,4500,
2026-04-02 19:57:00,655.69,655.89,655.55,655.85,362306.226528,655.7415,4843,
2026-04-02 19:58:00,655.86,655.99,655.705,655.72,588692.552935,655.6924,7124,
2026-04-02 19:59:00,655.72,656.04,655.66,655.88,2044977.506163,655.7743,14058,
2026-04-02 20:00:00,655.89,656.06,655.55,655.78,147210.123829,655.7292,819,
2026-04-02 20:01:00,655.8,656.04,655.77,655.91,76401.23013,655.9368,452,
2026-04-02 20:02:00,655.91,655.93,655.66,655.7,64197.974124,655.7599,415,
2026-04-02 20:03:00,655.71,655.9,655.71,655.84,22698.276381,655.8327,145,
2026-04-02 20:04:00,655.81,655.84,655.69,655.72,140223.741854,655.1875,146,
2026-04-02 20:05:00,655.7383,655.75,655.623,655.66,151732.114622,655.2159,193,
2026-04-02 20:06:00,655.65,655.67,655.549,655.64,21219.138158,655.6148,161,
2026-04-02 20:07:00,655.63,655.74,655.61,655.71,36784.683254,655.6791,310,
2026-04-02 20:08:00,655.7,655.8569,655.52,655.52,523015.290623,655.845,254,
2026-04-02 20:09:00,655.54,655.56,655.51,655.52,11982.346931,655.5572,132,
2026-04-02 20:10:00,655.57,655.66,655.52,655.61,9863.172138,655.6383,99,
2026-04-02 20:11:00,655.61,655.77,655.59,655.74,25080.779776,655.6738,151,
2026-04-02 20:12:00,655.83,655.84,655.74,655.78,1720201.221692,655.8481,102,
2026-04-02 20:13:00,655.74,655.86,655.72,655.84,9283.009516,655.7711,100,
2026-04-02 20:14:00,655.79,655.92,655.67,655.91,31749.712969,655.7612,276,
2026-04-02 20:15:00,655.87,656.0,655.8118,655.92,815048.183354,655.8571,165,
2026-04-02 20:16:00,655.92,655.93,655.74,655.78,13805.019983,655.8228,157,
2026-04-02 20:17:00,655.82,655.87,655.82,655.83,8486.658218,655.889,65,
2026-04-02 20:18:00,655.82,655.8449,655.81,655.83,3491.654083,655.943,48,
2026-04-02 20:19:00,655.86,655.88,655.82,655.85,6178.31254,655.8879,55,
2026-04-02 20:20:00,655.86,655.86,655.74,655.75,44742.608708,655.7929,277,
2026-04-02 20:21:00,655.75,655.82,655.75,655.81,16296.016559,655.7606,78,
2026-04-02 20:22:00,655.8,655.88,655.78,655.8,6861.31695,655.8503,58,
2026-04-02 20:23:00,655.79,655.9,655.79,655.84,12209.022439,655.8447,104,
2026-04-02 20:24:00,655.85,655.95,655.84,655.95,95484.72496,655.9129,386,
2026-04-02 20:25:00,655.95,655.96,655.92,655.95,68543.575025,655.9537,271,
2026-04-02 20:26:00,655.94,655.98,655.9,655.9,24168.497562,655.9671,128,
2026-04-02 20:27:00,655.92,656.04,655.91,656.03,18654.551465,655.9769,125,
2026-04-02 20:28:00,656.05,656.07,655.97,656.07,21044.189312,656.0169,151,
2026-04-02 20:29:00,656.07,656.4,656.06,656.32,64034.225309,656.2612,418,
2026-04-02 20:30:00,656.32,656.39,656.22,656.23,26235.4263,656.2963,209,
2026-04-02 20:31:00,656.23,656.23,656.12,656.15,34684.189069,656.166,220,
2026-04-02 20:32:00,656.12,656.14,656.0,656.0,17924.482591,656.0936,115,
2026-04-02 20:33:00,656.0,656.13,656.0,656.02,23574.219905,656.0705,198,
2026-04-02 20:34:00,656.01,656.01,655.85,655.9254,16341.374783,655.9493,153,
2026-04-02 20:35:00,655.87,655.94,655.85,655.85,7749.250152,655.8917,90,
2026-04-02 20:36:00,655.85,655.88,655.8,655.88,18415.861627,655.8711,119,
2026-04-02 20:37:00,655.87,655.92,655.85,655.9,15864.081048,655.8848,113,
2026-04-02 20:38:00,655.91,655.91,655.8,655.87,12642.031192,655.867,100,
2026-04-02 20:39:00,655.85,656.01,655.85,655.96,32996.702578,656.0049,191,
2026-04-02 20:40:00,655.95,656.0,655.85,655.85,29005.110824,655.9647,232,
2026-04-02 20:41:00,655.85,655.94,655.82,655.82,9819.792825,655.9301,99,
2026-04-02 20:42:00,655.82,655.9599,655.82,655.95,8164.124761,655.895,84,
2026-04-02 20:43:00,655.92,655.95,655.88,655.89,10155.245103,655.9399,97,
2026-04-02 20:44:00,655.93,655.94,654.6334,655.85,383084.203122,654.6601,101,
2026-04-02 20:45:00,655.9,655.93,655.87,655.9,6349.298629,655.9296,58,
2026-04-02 20:46:00,655.92,656.02,655.92,656.02,9404.024639,655.9819,73,
2026-04-02 20:47:00,656.02,656.14,655.8751,656.04,22156.607982,655.9363,54,
2026-04-02 20:48:00,656.0425,656.09,655.99,656.09,5547.688778,656.0958,47,
2026-04-02 20:49:00,656.04,656.07,655.94,655.94,4352.030971,656.0315,41,
